agency_cd,site_no,datetime,93535_00060_00003,93535_00060_00003_cd
USGS,06803486,2019-07-02,98.6,A
USGS,06803486,2019-07-03,92.3,A
USGS,06803486,2019-07-04,87.1,A
USGS,06803486,2019-07-05,85.3,A
USGS,06803486,2019-07-06,87.4,A
USGS,06803486,2019-07-07,79.6,A
USGS,06803486,2019-07-08,75.4,A
USGS,06803486,2019-07-09,76.2,A
USGS,06803486,2019-07-10,72.6,A
USGS,06803486,2019-07-11,63.4,A
USGS,06803486,2019-07-12,59.0,A
USGS,06803486,2019-07-13,55.5,A
USGS,06803486,2019-07-14,53.5,A
USGS,06803486,2019-07-15,50.3,A
USGS,06803486,2019-07-16,47.8,A
USGS,06803486,2019-07-17,44.9,A
USGS,06803486,2019-07-18,43.0,A
USGS,06803486,2019-07-19,39.5,A
USGS,06803486,2019-07-20,35.7,A
USGS,06803486,2019-07-21,952,A
USGS,06803486,2019-07-22,228,A
USGS,06803486,2019-07-23,139,A
USGS,06803486,2019-07-24,111,A
USGS,06803486,2019-07-25,98.2,A
USGS,06803486,2019-07-26,89.1,A
USGS,06803486,2019-07-27,81.2,A
USGS,06803486,2019-07-28,76.1,A
USGS,06803486,2019-07-29,74.1,A
USGS,06803486,2019-07-30,69.9,A
USGS,06803486,2019-07-31,64.8,A
USGS,06803486,2019-08-01,60.7,A
USGS,06803486,2019-08-02,59.6,A
USGS,06803486,2019-08-03,63.6,A
USGS,06803486,2019-08-04,61.9,A
USGS,06803486,2019-08-05,58.9,A
USGS,06803486,2019-08-06,55.7,A
USGS,06803486,2019-08-07,58.1,A
USGS,06803486,2019-08-08,59.6,A
USGS,06803486,2019-08-09,57.3,A
USGS,06803486,2019-08-10,57.3,A
USGS,06803486,2019-08-11,66.3,A
USGS,06803486,2019-08-12,87.1,A
USGS,06803486,2019-08-13,78.2,A
USGS,06803486,2019-08-14,65.4,A
USGS,06803486,2019-08-15,68.4,A
USGS,06803486,2019-08-16,69.5,A
USGS,06803486,2019-08-17,66.1,A
USGS,06803486,2019-08-18,61.4,A
USGS,06803486,2019-08-19,58.3,A
USGS,06803486,2019-08-20,55.6,A
USGS,06803486,2019-08-21,55.3,A
USGS,06803486,2019-08-22,61.0,A
USGS,06803486,2019-08-23,58.4,A
USGS,06803486,2019-08-24,55.0,A
USGS,06803486,2019-08-25,54.3,A
USGS,06803486,2019-08-26,65.2,A
USGS,06803486,2019-08-27,108,A
USGS,06803486,2019-08-28,81.4,A
USGS,06803486,2019-08-29,67.9,A
USGS,06803486,2019-08-30,63.2,A
USGS,06803486,2019-08-31,62.1,A
USGS,06803486,2019-09-01,59.9,A
USGS,06803486,2019-09-02,57.9,A
USGS,06803486,2019-09-03,55.5,A
USGS,06803486,2019-09-04,51.9,A
USGS,06803486,2019-09-05,49.0,A
USGS,06803486,2019-09-06,66.7,A
USGS,06803486,2019-09-07,68.6,A
USGS,06803486,2019-09-08,65.5,A
USGS,06803486,2019-09-09,64.6,A
USGS,06803486,2019-09-10,65.1,A
USGS,06803486,2019-09-11,69.0,A
USGS,06803486,2019-09-12,65.1,A
USGS,06803486,2019-09-13,62.1,A
USGS,06803486,2019-09-14,58.9,A
USGS,06803486,2019-09-15,56.9,A
USGS,06803486,2019-09-16,55.8,A
USGS,06803486,2019-09-17,54.0,A
USGS,06803486,2019-09-18,125,A
USGS,06803486,2019-09-19,135,A
USGS,06803486,2019-09-20,138,A
USGS,06803486,2019-09-21,143,A
USGS,06803486,2019-09-22,204,A
USGS,06803486,2019-09-23,168,A
USGS,06803486,2019-09-24,53.8,A
USGS,06803486,2019-09-25,40.8,A
USGS,06803486,2019-09-26,31.0,A
USGS,06803486,2019-09-27,28.3,A
USGS,06803486,2019-09-28,27.0,A
USGS,06803486,2019-09-29,30.5,A
USGS,06803486,2019-09-30,32.6,A
USGS,06803495,2005-01-13,56.4,A:e
USGS,06803495,2005-01-14,59.7,A:e
USGS,06803495,2005-01-15,57.6,A:e
USGS,06803495,2005-01-16,56.6,A:e
USGS,06803495,2005-01-17,57.0,A:e
USGS,06803495,2005-01-18,62.2,A:e
USGS,06803495,2005-01-19,66.3,A:e
USGS,06803495,2005-01-20,76.9,A:e
USGS,06803495,2005-01-21,56.6,A:e
USGS,06803495,2005-01-22,52.1,A
USGS,06803495,2005-01-23,57.6,A
USGS,06803495,2005-01-24,58.0,A:e
USGS,06803495,2005-01-25,61.0,A:e
USGS,06803495,2005-01-26,62.0,A:e
USGS,06803495,2005-01-27,59.6,A
USGS,06803495,2005-01-28,58.0,A:e
USGS,06803495,2005-01-29,55.0,A:e
USGS,06803495,2005-01-30,56.0,A:e
USGS,06803495,2005-01-31,57.0,A:e
USGS,06803495,2005-02-01,58.0,A:e
USGS,06803495,2005-02-02,57.0,A:e
USGS,06803495,2005-02-03,56.1,A
USGS,06803495,2005-02-04,56.9,A
USGS,06803495,2005-02-05,54.9,A:e
USGS,06803495,2005-02-06,150,A:e
USGS,06803495,2005-02-07,75.7,A:e
USGS,06803495,2005-02-08,66.6,A:e
USGS,06803495,2005-02-09,65.5,A:e
USGS,06803495,2005-02-10,67.9,A
USGS,06803495,2005-02-11,71.8,A
USGS,06803495,2005-02-12,139,A
USGS,06803495,2005-02-13,585,A
USGS,06803495,2005-02-14,330,A
USGS,06803495,2005-02-15,148,A
USGS,06803495,2005-02-16,99.1,A
USGS,06803495,2005-02-17,86.3,A
USGS,06803495,2005-02-18,77.0,A
USGS,06803495,2005-02-19,74.1,A
USGS,06803495,2005-02-20,72.0,A
USGS,06803495,2005-02-21,70.2,A
USGS,06803495,2005-02-22,66.8,A
USGS,06803495,2005-02-23,64.5,A
USGS,06803495,2005-02-24,63.7,A
USGS,06803495,2005-02-25,61.7,A
USGS,06803495,2005-02-26,60.5,A
USGS,06803495,2005-02-27,61.5,A
USGS,06803495,2005-02-28,62.2,A
USGS,06803495,2005-03-01,58.0,A
USGS,06803495,2005-03-02,58.0,A
USGS,06803495,2005-03-03,58.7,A
USGS,06803495,2005-03-04,58.3,A
USGS,06803495,2005-03-05,56.1,A
USGS,06803495,2005-03-06,53.6,A
USGS,06803495,2005-03-07,54.2,A
USGS,06803495,2005-03-08,57.4,A
USGS,06803495,2005-03-09,55.0,A
USGS,06803495,2005-03-10,53.9,A
USGS,06803495,2005-03-11,53.1,A
USGS,06803495,2005-03-12,51.5,A
USGS,06803495,2005-03-13,50.5,A
USGS,06803495,2005-03-14,51.4,A
USGS,06803495,2005-03-15,50.9,A
USGS,06803495,2005-03-16,50.1,A
USGS,06803495,2005-03-17,50.3,A
USGS,06803495,2005-03-18,50.3,A
USGS,06803495,2005-03-19,50.5,A
USGS,06803495,2005-03-20,49.0,A
USGS,06803495,2005-03-21,52.1,A
USGS,06803495,2005-03-22,87.8,A
USGS,06803495,2005-03-23,59.4,A
USGS,06803495,2005-03-24,65.8,A
USGS,06803495,2005-03-25,67.6,A
USGS,06803495,2005-03-26,57.7,A
USGS,06803495,2005-03-27,54.7,A
USGS,06803495,2005-03-28,52.2,A
USGS,06803495,2005-03-29,49.4,A
USGS,06803495,2005-03-30,56.9,A
USGS,06803495,2005-03-31,50.8,A
USGS,06803495,2005-04-01,48.6,A
USGS,06803495,2005-04-02,47.4,A
USGS,06803495,2005-04-03,45.8,A
USGS,06803495,2005-04-04,44.2,A
USGS,06803495,2005-04-05,42.8,A
USGS,06803495,2005-04-06,45.6,A
USGS,06803495,2005-04-07,46.0,A
USGS,06803495,2005-04-08,43.7,A
USGS,06803495,2005-04-09,42.3,A
USGS,06803495,2005-04-10,45.0,A
USGS,06803495,2005-04-11,107,A
USGS,06803495,2005-04-12,180,A
USGS,06803495,2005-04-13,93.8,A
USGS,06803495,2005-04-14,69.3,A
USGS,06803495,2005-04-15,58.5,A
USGS,06803495,2005-04-16,56.0,A
USGS,06803495,2005-04-17,48.9,A
USGS,06803495,2005-04-18,48.9,A
USGS,06803495,2005-04-19,114,A
